UniqueRecruitID,TileID,Cross,Date,RecruitID,Location,ClusterPre,Tank,Survivorship,ClusterPost
1001_1,1001,FF,4/04/2020,1,FaceA,N,CBS,1,0
1005_1,1005,FF,5/02/2020,1,FaceB,N,MOS9,0,NA
1005_2,1005,FF,5/02/2020,2,FaceB,N,MOS9,0,NA
1005_3,1005,FF,5/02/2020,3,FaceB,N,MOS9,0,NA
1005_4,1005,FF,5/02/2020,4,FaceB,N,MOS9,0,NA
1005_5,1005,FF,5/02/2020,5,FaceB,N,MOS9,0,NA
1005_6,1005,FF,5/02/2020,6,FaceB,N,MOS9,0,NA
1005_7,1005,FF,5/02/2020,7,FaceB,N,MOS9,0,NA
1005_8,1005,FF,5/02/2020,8,FaceB,N,MOS9,0,NA
1006_1,1006,FF,5/02/2020,1,FaceB,N,MOS9,0,NA
1006_2,1006,FF,5/02/2020,2,FaceB,N,MOS9,0,NA
1006_3,1006,FF,5/02/2020,3,FaceB,N,MOS9,0,NA
1007_1,1007,FF,6/02/2020,1,FaceB,N,MOS9,0,NA
1007_2,1007,FF,6/02/2020,2,FaceB,N,MOS9,0,NA
1007_3,1007,FF,6/02/2020,3,FaceB,N,MOS9,0,NA
1007_4,1007,FF,6/02/2020,4,FaceB,Y,MOS9,0,NA
1007_5,1007,FF,6/02/2020,5,FaceB,N,MOS9,0,NA
1007_6,1007,FF,6/02/2020,6,FaceB,N,MOS9,0,NA
1007_7,1007,FF,6/02/2020,7,FaceB,N,MOS9,0,NA
1007_8,1007,FF,6/02/2020,8,FaceB,N,MOS9,0,NA
1007_9,1007,FF,6/02/2020,9,FaceB,N,MOS9,0,NA
1007_10,1007,FF,6/02/2020,10,FaceB,N,MOS9,0,NA
1007_11,1007,FF,6/02/2020,11,FaceB,N,MOS9,0,NA
1007_12,1007,FF,6/02/2020,12,FaceB,N,MOS9,0,NA
1007_13,1007,FF,6/02/2020,13,FaceB,N,MOS9,0,NA
1007_14,1007,FF,6/02/2020,14,FaceB,N,MOS9,0,NA
1008_1,1008,FF,4/02/2020,1,FaceB,N,CBS,0,NA
1009_1,1009,FF,4/02/2020,1,FaceB,N,CBS,0,NA
1010_1,1010,FF,4/03/2020,1,FaceA,N,CBS,0,NA
1010_2,1010,FF,4/03/2020,2,FaceA,N,CBS,0,NA
1010_3,1010,FF,4/03/2020,3,FaceA,N,CBS,0,NA
1010_4,1010,FF,4/03/2020,4,FaceB,N,CBS,0,NA
1013_1,1013,FF,30/01/2020,1,FaceB,N,SUMP,0,NA
1013_2,1013,FF,30/01/2020,2,FaceB,N,SUMP,0,NA
1013_3,1013,FF,30/01/2020,3,FaceB,N,SUMP,0,NA
1013_4,1013,FF,30/01/2020,4,FaceB,N,SUMP,0,NA
1013_5,1013,FF,30/01/2020,5,FaceB,N,SUMP,0,NA
1013_6,1013,FF,30/01/2020,6,FaceB,N,SUMP,0,NA
1013_7,1013,FF,30/01/2020,7,FaceB,N,SUMP,0,NA
1013_8,1013,FF,30/01/2020,8,FaceB,N,SUMP,0,NA
1013_9,1013,FF,30/01/2020,9,FaceB,N,SUMP,0,NA
1015_1,1015,FF,30/01/2020,1,FaceB,N,SUMP,0,NA
1015_2,1015,FF,30/01/2020,2,FaceB,N,SUMP,0,NA
1016_1,1016,FF,6/02/2020,1,FaceA,N,MOS9,0,NA
1016_2,1016,FF,6/02/2020,2,FaceA,N,MOS9,0,NA
1016_3,1016,FF,6/02/2020,3,FaceA,N,MOS9,0,NA
1016_4,1016,FF,6/02/2020,4,FaceA,N,MOS9,0,NA
1016_5,1016,FF,6/02/2020,5,FaceA,N,MOS9,0,NA
1016_6,1016,FF,6/02/2020,6,FaceA,N,MOS9,0,NA
1016_7,1016,FF,6/02/2020,7,FaceA,N,MOS9,0,NA
1016_8,1016,FF,6/02/2020,8,FaceA,N,MOS9,0,NA
1016_9,1016,FF,6/02/2020,9,FaceA,N,MOS9,0,NA
1016_10,1016,FF,6/02/2020,10,FaceA,N,MOS9,0,NA
1016_11,1016,FF,6/02/2020,11,FaceA,N,MOS9,0,NA
1016_12,1016,FF,6/02/2020,12,FaceA,N,MOS9,0,NA
1016_13,1016,FF,6/02/2020,13,FaceA,N,MOS9,0,NA
1016_14,1016,FF,6/02/2020,14,FaceA,N,MOS9,0,NA
1016_15,1016,FF,6/02/2020,15,FaceA,N,MOS9,0,NA
1017_1,1017,FF,4/02/2020,1,FaceA,N,CBS,1,0
1017_2,1017,FF,4/02/2020,2,FaceB,N,CBS,0,NA
1017_3,1017,FF,4/02/2020,3,FaceB,N,CBS,0,NA
1018_1,1018,FF,6/02/2020,1,FaceA,N,MOS9,1,0
1018_2,1018,FF,6/02/2020,2,FaceA,N,MOS9,0,NA
1018_3,1018,FF,6/02/2020,3,FaceA,N,MOS9,0,NA
1018_4,1018,FF,6/02/2020,4,FaceA,N,MOS9,0,NA
1018_5,1018,FF,6/02/2020,5,FaceA,N,MOS9,0,NA
1018_6,1018,FF,6/02/2020,6,FaceA,N,MOS9,0,NA
1018_7,1018,FF,6/02/2020,7,FaceA,N,MOS9,0,NA
1018_8,1018,FF,6/02/2020,8,FaceA,N,MOS9,0,NA
1018_9,1018,FF,6/02/2020,9,FaceA,N,MOS9,0,NA
1018_10,1018,FF,6/02/2020,10,FaceA,N,MOS9,0,NA
1018_11,1018,FF,6/02/2020,11,FaceA,N,MOS9,0,NA
1018_12,1018,FF,6/02/2020,12,FaceA,N,MOS9,0,NA
1018_13,1018,FF,6/02/2020,13,FaceA,N,MOS9,0,NA
1019_1,1019,FF,30/01/2020,1,FaceA,N,SUMP,1,0
1019_2,1019,FF,30/01/2020,2,FaceA,N,SUMP,0,NA
1019_3,1019,FF,30/01/2020,3,FaceA,N,SUMP,0,NA
1019_4,1019,FF,30/01/2020,4,FaceA,N,SUMP,0,NA
1019_5,1019,FF,30/01/2020,5,FaceA,N,SUMP,0,NA
1019_6,1019,FF,30/01/2020,6,FaceA,N,SUMP,0,NA
1019_7,1019,FF,30/01/2020,7,FaceA,N,SUMP,0,NA
1019_8,1019,FF,30/01/2020,8,FaceA,N,SUMP,0,NA
1019_9,1019,FF,30/01/2020,9,FaceA,N,SUMP,0,NA
1019_10,1019,FF,30/01/2020,10,FaceA,N,SUMP,0,NA
1019_11,1019,FF,30/01/2020,11,FaceA,N,SUMP,0,NA
1019_12,1019,FF,30/01/2020,12,FaceA,N,SUMP,0,NA
1019_13,1019,FF,30/01/2020,13,FaceA,N,SUMP,0,NA
1019_14,1019,FF,30/01/2020,14,FaceA,N,SUMP,0,NA
1019_15,1019,FF,30/01/2020,15,FaceA,N,SUMP,0,NA
1019_16,1019,FF,30/01/2020,16,FaceA,N,SUMP,0,NA
1019_17,1019,FF,30/01/2020,17,FaceA,N,SUMP,0,NA
1019_18,1019,FF,30/01/2020,18,FaceA,N,SUMP,0,NA
1019_19,1019,FF,30/01/2020,19,FaceA,N,SUMP,0,NA
1019_20,1019,FF,30/01/2020,20,FaceA,Y,SUMP,0,NA
1101_1,1101,FF,29/01/2020,1,FaceA,N,SUMP,1,0
1101_2,1101,FF,29/01/2020,2,FaceA,N,SUMP,1,0
1101_3,1101,FF,29/01/2020,3,FaceA,N,SUMP,1,0
1102_1,1102,FF,5/02/2020,1,FaceB,N,MOS9,0,NA
1102_2,1102,FF,5/02/2020,2,FaceB,N,MOS9,0,NA
1102_3,1102,FF,5/02/2020,3,FaceB,N,MOS9,0,NA
1102_4,1102,FF,5/02/2020,4,FaceB,N,MOS9,0,NA
1102_5,1102,FF,5/02/2020,5,FaceB,N,MOS9,0,NA
1102_6,1102,FF,5/02/2020,6,FaceB,N,MOS9,0,NA
1104_1,1104,FF,5/02/2020,1,FaceA,N,MOS9,1,0
1104_2,1104,FF,5/02/2020,2,FaceB,N,MOS9,0,NA
1104_3,1104,FF,5/02/2020,3,FaceB,N,MOS9,0,NA
1104_4,1104,FF,5/02/2020,4,FaceB,N,MOS9,0,NA
1104_5,1104,FF,5/02/2020,5,FaceB,N,MOS9,0,NA
1104_6,1104,FF,5/02/2020,6,FaceB,N,MOS9,0,NA
1104_7,1104,FF,5/02/2020,7,FaceB,N,MOS9,0,NA
1104_8,1104,FF,5/02/2020,8,FaceB,N,MOS9,0,NA
1104_9,1104,FF,5/02/2020,9,FaceB,N,MOS9,0,NA
1104_10,1104,FF,5/02/2020,10,FaceB,N,MOS9,0,NA
1104_11,1104,FF,5/02/2020,11,FaceB,N,MOS9,0,NA
1104_12,1104,FF,5/02/2020,12,FaceB,N,MOS9,0,NA
1104_13,1104,FF,5/02/2020,13,Side2,N,MOS9,0,NA
1104_14,1104,FF,5/02/2020,14,Side2,N,MOS9,0,NA
1104_15,1104,FF,5/02/2020,15,Side2,N,MOS9,0,NA
1104_16,1104,FF,5/02/2020,16,Side2,N,MOS9,0,NA
1104_17,1104,FF,5/02/2020,17,Side2,N,MOS9,0,NA
1104_18,1104,FF,5/02/2020,18,Side2,N,MOS9,0,NA
1104_19,1104,FF,5/02/2020,19,Side2,N,MOS9,0,NA
1104_20,1104,FF,5/02/2020,20,Side2,N,MOS9,0,NA
1104_21,1104,FF,5/02/2020,21,Side2,N,MOS9,0,NA
1104_22,1104,FF,5/02/2020,22,Side2,N,MOS9,0,NA
1104_23,1104,FF,5/02/2020,23,Side2,N,MOS9,0,NA
1104_24,1104,FF,5/02/2020,24,Side2,N,MOS9,0,NA
1104_25,1104,FF,5/02/2020,25,Side2,N,MOS9,0,NA
1109_1,1109,FF,29/01/2020,1,FaceB,N,SUMP,1,0
1109_2,1109,FF,29/01/2020,2,FaceB,N,SUMP,0,NA
1109_3,1109,FF,29/01/2020,3,FaceB,N,SUMP,0,NA
1113_1,1113,FF,3/02/2020,1,FaceB,N,CBS,1,0
1113_2,1113,FF,3/02/2020,2,FaceB,N,CBS,0,NA
1114_1,1114,FF,3/02/2020,1,FaceB,N,CBS,0,NA
1121_1,1121,FF,26/02/2020,1,FaceA,N,CBS,0,NA
1121_2,1121,FF,26/02/2020,2,FaceA,N,CBS,0,NA
1121_3,1121,FF,26/02/2020,3,FaceA,N,CBS,0,NA
1121_4,1121,FF,26/02/2020,4,FaceB,N,CBS,0,NA
1121_5,1121,FF,26/02/2020,5,FaceB,N,CBS,0,NA
1135_1,1135,FF,26/02/2020,1,FaceB,N,CBS,0,NA
1136_1,1136,FF,26/02/2020,1,FaceA,N,CBS,1,0
1151_1,1151,FF,26/02/2020,1,FaceA,N,CBS,1,0
1161_1,1161,FF,26/02/2020,1,FaceA,N,CBS,0,NA
1192_1,1192,FF,26/02/2020,1,FaceB,N,CBS,0,NA
1194_1,1194,FF,26/02/2020,1,FaceB,N,CBS,0,NA
1194_2,1194,FF,26/02/2020,2,FaceB,N,CBS,0,NA
1194_3,1194,FF,26/02/2020,3,FaceB,N,CBS,0,NA
1196_1,1196,FF,26/02/2020,1,FaceA,N,CBS,0,NA
1196_2,1196,FF,26/02/2020,2,FaceA,N,CBS,0,NA
1196_3,1196,FF,26/02/2020,3,FaceA,N,CBS,0,NA
1201_1,1201,FS,7/02/2020,1,FaceB,N,MOS9,0,NA
1201_2,1201,FS,7/02/2020,2,FaceB,N,MOS9,0,NA
1201_3,1201,FS,7/02/2020,3,FaceB,N,MOS9,0,NA
1201_4,1201,FS,7/02/2020,4,FaceB,N,MOS9,0,NA
1201_5,1201,FS,7/02/2020,5,FaceB,N,MOS9,0,NA
1201_6,1201,FS,7/02/2020,6,FaceB,N,MOS9,0,NA
1201_7,1201,FS,7/02/2020,7,FaceB,N,MOS9,0,NA
1201_8,1201,FS,7/02/2020,8,FaceB,N,MOS9,0,NA
1201_9,1201,FS,7/02/2020,9,FaceB,N,MOS9,0,NA
1201_10,1201,FS,7/02/2020,10,FaceB,N,MOS9,0,NA
1201_11,1201,FS,7/02/2020,11,FaceB,N,MOS9,0,NA
1201_12,1201,FS,7/02/2020,12,FaceB,N,MOS9,0,NA
1201_13,1201,FS,7/02/2020,13,FaceB,N,MOS9,0,NA
1201_14,1201,FS,7/02/2020,14,FaceB,N,MOS9,0,NA
1201_15,1201,FS,7/02/2020,15,FaceB,N,MOS9,0,NA
1201_16,1201,FS,7/02/2020,16,FaceB,N,MOS9,0,NA
1201_17,1201,FS,7/02/2020,17,FaceB,N,MOS9,0,NA
1201_18,1201,FS,7/02/2020,18,FaceB,N,MOS9,0,NA
1201_19,1201,FS,7/02/2020,19,FaceB,N,MOS9,0,NA
1201_20,1201,FS,7/02/2020,20,FaceB,Y,MOS9,0,NA
1203_1,1203,FS,6/02/2020,1,FaceB,N,MOS9,0,NA
1203_2,1203,FS,6/02/2020,2,FaceB,N,MOS9,0,NA
1203_3,1203,FS,6/02/2020,3,FaceB,N,MOS9,0,NA
1204_1,1204,FS,3/02/2020,1,FaceA,N,CBS,1,0
1204_2,1204,FS,3/02/2020,2,FaceB,N,CBS,1,0
1204_3,1204,FS,3/02/2020,3,FaceB,N,CBS,1,0
1204_4,1204,FS,3/02/2020,4,FaceB,N,CBS,1,0
1206_1,1206,FS,7/02/2020,1,FaceB,N,MOS9,0,NA
1206_2,1206,FS,7/02/2020,2,FaceB,N,MOS9,0,NA
1208_1,1208,FS,7/02/2020,1,FaceA,N,MOS9,0,NA
1208_2,1208,FS,7/02/2020,2,FaceA,N,MOS9,0,NA
1208_3,1208,FS,7/02/2020,3,FaceA,N,MOS9,0,NA
1208_4,1208,FS,7/02/2020,4,FaceA,N,MOS9,0,NA
1208_5,1208,FS,7/02/2020,5,FaceA,N,MOS9,0,NA
1208_6,1208,FS,7/02/2020,6,FaceA,N,MOS9,0,NA
1208_7,1208,FS,7/02/2020,7,FaceA,N,MOS9,0,NA
1209_1,1209,FS,3/02/2020,1,FaceB,N,CBS,1,0
1209_2,1209,FS,3/02/2020,2,FaceB,N,CBS,1,0
1209_3,1209,FS,3/02/2020,3,FaceB,N,CBS,0,NA
1209_4,1209,FS,3/02/2020,4,FaceB,N,CBS,0,NA
1211_1,1211,FS,3/02/2020,1,FaceB,N,CBS,1,0
1211_2,1211,FS,3/02/2020,2,FaceB,N,CBS,1,1
1211_3,1211,FS,3/02/2020,3,FaceB,N,CBS,1,0
1212_1,1212,FS,5/02/2020,1,FaceA,N,MOS9,1,0
1212_2,1212,FS,5/02/2020,2,FaceA,N,MOS9,0,NA
1212_3,1212,FS,5/02/2020,3,FaceA,N,MOS9,0,NA
1212_4,1212,FS,5/02/2020,4,FaceA,N,MOS9,0,NA
1212_5,1212,FS,5/02/2020,5,FaceA,N,MOS9,0,NA
1212_6,1212,FS,5/02/2020,6,FaceA,N,MOS9,0,NA
1214_1,1214,FS,3/02/2020,1,FaceA,N,CBS,1,0
1214_2,1214,FS,3/02/2020,2,FaceA,N,CBS,1,0
1214_3,1214,FS,3/02/2020,3,FaceA,N,CBS,1,0
1214_4,1214,FS,3/02/2020,4,FaceA,N,CBS,1,1
1214_5,1214,FS,3/02/2020,5,FaceA,N,CBS,1,0
1214_6,1214,FS,3/02/2020,6,FaceA,N,CBS,1,0
1216_1,1216,FS,5/02/2020,1,FaceA,N,MOS9,0,NA
1216_2,1216,FS,5/02/2020,2,FaceA,N,MOS9,0,NA
1216_3,1216,FS,5/02/2020,3,FaceA,N,MOS9,0,NA
1216_4,1216,FS,5/02/2020,4,FaceA,N,MOS9,0,NA
1216_5,1216,FS,5/02/2020,5,FaceA,N,MOS9,0,NA
1216_6,1216,FS,5/02/2020,6,FaceA,N,MOS9,0,NA
1216_7,1216,FS,5/02/2020,7,FaceA,N,MOS9,0,NA
1216_8,1216,FS,5/02/2020,8,FaceA,N,MOS9,0,NA
1216_9,1216,FS,5/02/2020,9,FaceA,N,MOS9,0,NA
1216_10,1216,FS,5/02/2020,10,FaceA,N,MOS9,0,NA
1216_11,1216,FS,5/02/2020,11,FaceA,N,MOS9,0,NA
1216_12,1216,FS,5/02/2020,12,FaceA,N,MOS9,0,NA
1216_13,1216,FS,5/02/2020,13,FaceA,N,MOS9,0,NA
1217_1,1217,FS,3/02/2020,1,FaceB,N,CBS,1,0
1217_2,1217,FS,3/02/2020,2,FaceB,N,CBS,0,NA
1217_3,1217,FS,3/02/2020,3,FaceB,N,CBS,0,NA
1217_4,1217,FS,3/02/2020,4,FaceB,N,CBS,0,NA
1217_5,1217,FS,3/02/2020,5,FaceB,N,CBS,0,NA
1218_1,1218,FS,7/02/2020,1,FaceA,N,MOS9,0,NA
1218_2,1218,FS,7/02/2020,2,FaceA,N,MOS9,0,NA
1218_3,1218,FS,7/02/2020,3,FaceA,N,MOS9,0,NA
1218_4,1218,FS,7/02/2020,4,FaceA,N,MOS9,0,NA
1218_5,1218,FS,7/02/2020,5,FaceA,N,MOS9,0,NA
1218_6,1218,FS,7/02/2020,6,FaceA,N,MOS9,0,NA
1218_7,1218,FS,7/02/2020,7,FaceA,N,MOS9,0,NA
1218_8,1218,FS,7/02/2020,8,FaceA,N,MOS9,0,NA
1218_9,1218,FS,7/02/2020,9,FaceA,N,MOS9,0,NA
1218_10,1218,FS,7/02/2020,10,FaceA,N,MOS9,0,NA
1218_11,1218,FS,7/02/2020,11,FaceA,N,MOS9,0,NA
1218_12,1218,FS,7/02/2020,12,FaceA,N,MOS9,0,NA
1220_1,1220,FS,3/02/2020,1,FaceA,N,CBS,1,0
1220_2,1220,FS,3/02/2020,2,FaceA,N,CBS,1,0
1220_3,1220,FS,3/02/2020,3,FaceA,N,CBS,0,NA
1243_1,1243,FS,19/02/2020,1,FaceB,N,SUMP,0,NA
1243_2,1243,FS,19/02/2020,2,FaceB,N,SUMP,0,NA
1243_3,1243,FS,19/02/2020,3,FaceB,N,SUMP,0,NA
1243_4,1243,FS,19/02/2020,4,FaceB,N,SUMP,0,NA
1243_5,1243,FS,19/02/2020,5,FaceB,N,SUMP,0,NA
1249_1,1249,FS,21/02/2020,1,FaceA,N,CBS,0,NA
1259_1,1259,FS,20/02/2020,1,FaceB,N,CBS,1,0
1259_2,1259,FS,20/02/2020,2,FaceB,N,CBS,1,0
1259_3,1259,FS,20/02/2020,3,FaceB,N,CBS,1,0
1259_4,1259,FS,20/02/2020,4,FaceB,N,CBS,0,NA
1260_1,1260,FS,17/02/2020,1,FaceB,N,SUMP,1,0
1260_2,1260,FS,17/02/2020,2,FaceB,N,SUMP,1,0
1260_3,1260,FS,17/02/2020,3,FaceB,N,SUMP,1,0
1260_4,1260,FS,17/02/2020,4,FaceB,N,SUMP,0,NA
1260_5,1260,FS,17/02/2020,5,FaceB,N,SUMP,0,NA
1260_6,1260,FS,17/02/2020,6,FaceB,N,SUMP,0,NA
1260_7,1260,FS,17/02/2020,7,FaceB,N,SUMP,0,NA
1260_8,1260,FS,17/02/2020,8,FaceB,N,SUMP,0,NA
1265_1,1265,FS,20/02/2020,1,FaceA,N,CBS,1,0
1265_2,1265,FS,20/02/2020,2,FaceA,N,CBS,1,0
1265_3,1265,FS,20/02/2020,3,FaceA,N,CBS,0,NA
1267_1,1267,FS,20/02/2020,1,FaceA,N,CBS,1,0
1267_2,1267,FS,20/02/2020,2,FaceA,N,CBS,0,NA
1276_1,1276,FS,17/02/2020,1,FaceA,N,SUMP,1,0
1276_2,1276,FS,17/02/2020,2,FaceA,N,SUMP,0,NA
1282_1,1282,FS,19/02/2020,1,FaceA,N,CBS,0,NA
1282_2,1282,FS,19/02/2020,2,FaceB,N,CBS,0,NA
1283_1,1283,FS,20/02/2020,1,FaceB,N,CBS,1,0
1283_2,1283,FS,20/02/2020,2,FaceB,N,CBS,1,0
1283_3,1283,FS,20/02/2020,3,FaceB,N,CBS,1,0
1283_4,1283,FS,20/02/2020,4,FaceB,N,CBS,1,0
1283_5,1283,FS,20/02/2020,5,FaceB,N,CBS,1,0
1283_6,1283,FS,20/02/2020,6,FaceB,N,CBS,0,NA
1283_7,1283,FS,20/02/2020,7,FaceB,N,CBS,0,NA
1284_1,1284,FS,17/02/2020,1,FaceA,N,SUMP,1,0
1284_2,1284,FS,17/02/2020,2,FaceA,N,SUMP,1,0
1284_3,1284,FS,17/02/2020,3,FaceA,N,SUMP,1,0
1284_4,1284,FS,17/02/2020,4,FaceA,N,SUMP,0,NA
1290_1,1290,FS,19/02/2020,1,FaceB,N,SUMP,0,NA
1290_2,1290,FS,19/02/2020,2,FaceB,N,SUMP,0,NA
1302_1,1302,FS,3/02/2020,1,FaceA,N,CBS,1,0
1311_1,1311,FS,30/01/2020,1,FaceA,N,SUMP,0,NA
1312_1,1312,FS,3/02/2020,1,FaceA,N,CBS,0,NA
1312_2,1312,FS,3/02/2020,2,FaceA,N,CBS,0,NA
1312_3,1312,FS,3/02/2020,3,Side3,N,CBS,0,NA
1318_1,1318,FS,30/01/2020,1,FaceB,N,SUMP,0,NA
1318_2,1318,FS,30/01/2020,2,FaceB,N,SUMP,0,NA
1320_1,1320,FS,3/02/2020,1,FaceA,N,CBS,1,0
1320_2,1320,FS,3/02/2020,2,FaceA,N,CBS,1,0
1320_3,1320,FS,3/02/2020,3,FaceA,N,CBS,1,0
1320_4,1320,FS,3/02/2020,4,FaceA,N,CBS,1,0
1320_5,1320,FS,3/02/2020,5,FaceA,N,CBS,1,0
1322_1,1322,FS,28/01/2020,1,FaceA,N,SUMP,1,0
1322_2,1322,FS,28/01/2020,2,FaceA,N,SUMP,1,0
1322_3,1322,FS,28/01/2020,3,FaceA,N,SUMP,1,0
1322_4,1322,FS,28/01/2020,4,FaceA,N,SUMP,0,NA
1322_5,1322,FS,28/01/2020,5,FaceA,N,SUMP,0,NA
1323_1,1323,FS,28/01/2020,1,FaceB,N,SUMP,1,0
1323_2,1323,FS,28/01/2020,2,FaceB,N,SUMP,0,NA
1323_3,1323,FS,28/01/2020,3,FaceB,N,SUMP,0,NA
1325_1,1325,FS,28/01/2020,1,FaceA,N,SUMP,1,0
1325_2,1325,FS,28/01/2020,2,FaceA,N,SUMP,1,0
1325_3,1325,FS,28/01/2020,3,FaceA,N,SUMP,1,0
1326_1,1326,FS,28/01/2020,1,FaceB,N,SUMP,0,NA
1330_1,1330,FS,18/02/2020,1,FaceA,N,SUMP,0,NA
1335_1,1335,FS,18/02/2020,1,FaceB,N,SUMP,0,NA
1335_2,1335,FS,18/02/2020,2,FaceB,N,SUMP,0,NA
1338_1,1338,FS,18/02/2020,1,FaceA,N,SUMP,1,0
1338_2,1338,FS,18/02/2020,2,FaceA,N,SUMP,1,0
1338_3,1338,FS,18/02/2020,3,FaceA,N,SUMP,0,NA
1340_1,1340,FS,17/02/2020,1,FaceB,N,SUMP,0,NA
1340_2,1340,FS,17/02/2020,2,FaceB,N,SUMP,0,NA
1340_3,1340,FS,17/02/2020,3,FaceB,N,SUMP,0,NA
1343_1,1343,FS,18/02/2020,1,FaceB,N,SUMP,1,0
1343_2,1343,FS,18/02/2020,2,FaceB,N,SUMP,0,NA
1343_3,1343,FS,18/02/2020,3,FaceB,N,SUMP,0,NA
1343_4,1343,FS,18/02/2020,4,FaceB,N,SUMP,0,NA
1344_1,1344,FS,19/02/2020,1,FaceA,N,CBS,1,0
1344_2,1344,FS,19/02/2020,2,FaceA,N,CBS,1,0
1344_3,1344,FS,19/02/2020,3,FaceA,N,CBS,1,0
1344_4,1344,FS,19/02/2020,4,FaceA,N,CBS,0,NA
1346_1,1346,FS,17/02/2020,1,FaceB,N,SUMP,0,NA
1348_1,1348,FS,18/02/2020,1,FaceA,N,SUMP,0,NA
1355_1,1355,FS,18/02/2020,1,FaceB,N,SUMP,1,0
1355_2,1355,FS,18/02/2020,2,FaceB,N,SUMP,0,NA
1355_3,1355,FS,18/02/2020,3,FaceB,N,SUMP,0,NA
1355_4,1355,FS,18/02/2020,4,FaceB,N,SUMP,0,NA
1355_5,1355,FS,18/02/2020,5,FaceB,N,SUMP,0,NA
1362_1,1362,FS,18/02/2020,1,FaceA,N,SUMP,1,0
1363_1,1363,FS,18/02/2020,1,FaceB,N,SUMP,0,NA
1364_1,1364,FS,17/02/2020,1,FaceA,N,SUMP,0,NA
1365_1,1365,FS,19/02/2020,1,FaceB,N,SUMP,1,0
