TileID,Cross,Rod,Cassette,Frame,RecruitID,UniqueID,Location,TimePoint,Date,Size
1786,SS,30,15,2,4,1786_4,Face,4,27/01/2021,90.378
1786,SS,30,15,2,5,1786_5,Face,4,27/01/2021,NA
1462,SF,30,15,2,1,1462_1,Face,4,27/01/2021,NA
1719,SS,30,15,2,1,1719_1,Face,4,27/01/2021,NA
1481,SF,31,16,2,1,1481_1,Side,4,27/01/2021,NA
1481,SF,31,16,2,2,1481_2,Side,4,27/01/2021,5.967
1375,FS,31,16,2,1,1375_1,Side,4,27/01/2021,NA
1375,FS,31,16,2,2,1375_2,Side,4,27/01/2021,NA
1178,FF,31,16,2,1,1178_1,Side,4,27/01/2021,NA
1136,FF,33,17,3,3,1136_3,Side,4,27/01/2021,NA
1371,FS,33,17,3,1,1371_1,Top,4,27/01/2021,13.354
1371,FS,33,17,3,2,1371_2,Top,4,27/01/2021,6.435
1371,FS,33,17,3,3,1371_3,Top,4,27/01/2021,NA
1371,FS,33,17,3,4,1371_4,Face,4,27/01/2021,23.131
1642,SS,33,17,3,1,1642_1,Face,4,27/01/2021,26.23
1616,SS,33,17,3,1,1616_1,Face,4,27/01/2021,8.337
1616,SS,33,17,3,2,1616_2,Face,4,27/01/2021,115.5
1635,SS,34,17,3,1,1635_1,Face,4,27/01/2021,52.659
3101,FF,35,18,3,1,3101_1,Face,4,27/01/2021,NA
1365,FS,35,18,3,1,1365_1,Face,4,27/01/2021,NA
1265,FS,36,18,3,1,1265_1,Face,4,27/01/2021,NA
1265,FS,36,18,3,2,1265_2,Face,4,27/01/2021,36.157
1716,SS,36,18,3,1,1716_1,Face,4,27/01/2021,NA
1716,SS,36,18,3,2,1716_2,Face,4,27/01/2021,NA
1469,SF,36,18,3,1,1469_1,Side,4,27/01/2021,13.788
1755,SS,37,19,3,1,1755_1,Face,4,27/01/2021,NA
1494,SF,38,19,3,1,1494_1,Face,4,27/01/2021,NA
1494,SF,38,19,3,2,1494_2,Face,4,27/01/2021,NA
1494,SF,38,19,3,3,1494_3,Face,4,27/01/2021,53.614
1792,SS,38,19,3,1,1792_1,Face,4,27/01/2021,NA
1614,SS,38,19,3,1,1614_1,Side,4,27/01/2021,NA
1614,SS,38,19,3,2,1614_2,Face,4,27/01/2021,NA
1614,SS,38,19,3,3,1614_3,Face,4,27/01/2021,NA
1614,SS,38,19,3,4,1614_4,Face,4,27/01/2021,NA
1614,SS,38,19,3,5,1614_5,Face,4,27/01/2021,NA
1284,FS,39,20,3,1,1284_1,Side,4,27/01/2021,5.446
1284,FS,39,20,3,2,1284_2,Side,4,27/01/2021,NA
1714,SS,40,20,3,1,1714_1,Face,4,27/01/2021,7.03
1714,SS,40,20,3,2,1714_2,Face,4,27/01/2021,2.642
1111,FF,40,20,3,3,1111_3,Side,4,27/01/2021,1.742
1111,FF,40,20,3,4,1111_4,Side,4,27/01/2021,NA
1111,FF,40,20,3,5,1111_5,Side,4,27/01/2021,6.131
1111,FF,40,20,3,6,1111_6,Side,4,27/01/2021,NA
1111,FF,40,20,3,7,1111_7,Side,4,27/01/2021,NA
1111,FF,40,20,3,8,1111_8,Side,4,27/01/2021,NA
1111,FF,40,20,3,9,1111_9,Side,4,27/01/2021,7.212
1111,FF,40,20,3,10,1111_10,Side,4,27/01/2021,NA
1111,FF,40,20,3,11,1111_11,Side,4,27/01/2021,NA
1111,FF,40,20,3,12,1111_12,Side,4,27/01/2021,41.716
1111,FF,40,20,3,13,1111_13,Side,4,27/01/2021,6.281
1111,FF,40,20,3,14,1111_14,Side,4,27/01/2021,NA
1211,FS,42,21,3,1,1211_1,Side,4,27/01/2021,243.694
1211,FS,42,21,3,3,1211_3,Face,4,27/01/2021,NA
1366,FS,42,21,3,4,1366_4,Top,4,27/01/2021,20.413
1366,FS,42,21,3,6,1366_6,Top,4,27/01/2021,NA
1366,FS,42,21,3,5,1366_5,Top,4,27/01/2021,49.526
1366,FS,42,21,3,7,1366_7,Top,4,27/01/2021,8.017
1366,FS,42,21,3,8,1366_8,Side,4,27/01/2021,NA
1259,FS,42,21,3,1,1259_1,Face,4,27/01/2021,27.198
1259,FS,42,21,3,2,1259_2,Face,4,27/01/2021,23.082
1259,FS,42,21,3,3,1259_3,Face,4,27/01/2021,NA
1168,FF,42,21,3,1,1168_1,Face,4,27/01/2021,NA
1002,FF,43,22,3,1,1002_1,Top,4,27/01/2021,196.568
1225,FS,43,22,3,1,1225_1,Face,4,27/01/2021,NA
1225,FS,43,22,3,2,1225_2,Face,4,27/01/2021,NA
3016,FF,43,22,3,1,3016_1,Face,4,27/01/2021,NA
3218,FS,44,22,3,1,3218_1,Face,4,27/01/2021,NA
3307,FS,45,23,3,1,3307_1,Side,4,27/01/2021,NA
1664,SS,45,23,3,3,1664_3,Face,4,27/01/2021,NA
1204,FS,45,23,3,1,1204_1,Face,4,27/01/2021,NA
1204,FS,45,23,3,4,1204_4,Face,4,27/01/2021,NA
1473,SF,45,23,3,1,1473_1,Face,4,27/01/2021,NA
1473,SF,45,23,3,2,1473_2,Side,4,27/01/2021,NA
1302,FS,46,23,3,1,1302_1,Side,4,27/01/2021,NA
1302,FS,46,23,3,2,1302_2,Face,4,27/01/2021,59.573
1728,SS,46,23,3,1,1728_1,Top,4,27/01/2021,98.722
1384,FS,46,23,3,1,1384_1,Top,4,27/01/2021,142.846
1322,FS,47,24,3,3,1322_3,Face,4,27/01/2021,5.853
1491,SF,47,24,3,1,1491_1,Top,4,27/01/2021,20.897
1711,SS,47,24,3,1,1711_1,Side,4,27/01/2021,NA
1711,SS,47,24,3,2,1711_2,Side,4,27/01/2021,NA
1711,SS,47,24,3,3,1711_3,Side,4,27/01/2021,NA
1711,SS,47,24,3,4,1711_4,Face,4,27/01/2021,NA
1711,SS,47,24,3,5,1711_5,Face,4,27/01/2021,NA
1711,SS,47,24,3,6,1711_6,Face,4,27/01/2021,NA
1711,SS,47,24,3,7,1711_7,Face,4,27/01/2021,NA
1711,SS,47,24,3,8,1711_8,Face,4,27/01/2021,NA
1479,SF,49,25,4,1,1479_1,Face,4,27/01/2021,43.172
1148,FF,49,25,4,1,1148_1,Side,4,27/01/2021,NA
1632,SS,49,25,4,1,1632_1,Top,4,27/01/2021,NA
1632,SS,49,25,4,2,1632_2,Top,4,27/01/2021,NA
1632,SS,49,25,4,3,1632_3,Top,4,27/01/2021,85.333
1632,SS,49,25,4,4,1632_4,Top,4,27/01/2021,203.152
1640,SS,50,25,4,1,1640_1,Top,4,27/01/2021,267.515
1445,SF,50,25,4,2,1445_2,Top,4,27/01/2021,NA
1445,SF,50,25,4,3,1445_3,Side,4,27/01/2021,NA
3022,FF,51,26,4,2,3022_2,Face,4,27/01/2021,NA
1183,FF,51,26,4,1,1183_1,Top,4,27/01/2021,945.981
1220,FS,51,26,4,1,1220_1,Top,4,27/01/2021,418.314
1220,FS,51,26,4,2,1220_2,Face,4,27/01/2021,497.508
1306,FS,52,26,4,1,1306_1,Face,4,27/01/2021,NA
1395,FS,52,26,4,2,1395_2,Side,4,27/01/2021,NA
1395,FS,52,26,4,3,1395_3,Face,4,27/01/2021,NA
3706,SS,52,26,4,1,3706_1,Top,4,27/01/2021,47.9
1490,SF,53,27,4,1,1490_1,Side,4,27/01/2021,NA
1307,FS,54,27,4,1,1307_1,Face,4,27/01/2021,NA
1488,SF,54,27,4,1,1488_1,Top,4,27/01/2021,NA
1541,SF,54,27,4,1,1541_1,Top,4,27/01/2021,260.286
1743,SS,54,27,4,1,1743_1,Top,4,27/01/2021,NA
1681,SS,55,28,4,1,1681_1,Face,4,27/01/2021,NA
1681,SS,55,28,4,2,1681_2,Face,4,27/01/2021,NA
1209,FS,55,28,4,1,1209_1,Face,4,27/01/2021,NA
1209,FS,55,28,4,2,1209_2,Face,4,27/01/2021,55.207
1487,SF,55,28,4,1,1487_1,Face,4,27/01/2021,NA
1487,SF,55,28,4,2,1487_2,Face,4,27/01/2021,NA
3620,SS,55,28,4,1,3620_1,Face,4,27/01/2021,NA
1355,FS,56,28,4,1,1355_1,Face,4,27/01/2021,NA
1214,FS,56,28,4,1,1214_1,Face,4,27/01/2021,NA
1214,FS,56,28,4,2,1214_2,Face,4,27/01/2021,NA
1214,FS,56,28,4,3,1214_3,Face,4,27/01/2021,NA
1214,FS,56,28,4,5,1214_5,Face,4,27/01/2021,NA
1214,FS,56,28,4,6,1214_6,Face,4,27/01/2021,NA
1280,FS,56,28,4,1,1280_1,Face,4,27/01/2021,NA
1386,FS,56,28,4,1,1386_1,Top,4,27/01/2021,26.206
1386,FS,56,28,4,2,1386_2,Top,4,27/01/2021,NA
1386,FS,56,28,4,3,1386_3,Face,4,27/01/2021,7.461
1343,FS,56,28,4,1,1343_1,Top,4,27/01/2021,NA
1145,FF,57,29,4,2,1145_2,Side,4,27/01/2021,NA
1145,FF,57,29,4,3,1145_3,Side,4,27/01/2021,NA
1145,FF,57,29,4,4,1145_4,Side,4,27/01/2021,NA
1101,FF,57,29,4,1,1101_1,Side,4,27/01/2021,NA
1101,FF,57,29,4,2,1101_2,Side,4,27/01/2021,NA
1101,FF,57,29,4,3,1101_3,Side,4,27/01/2021,NA
1101,FF,57,29,4,4,1101_4,Side,4,27/01/2021,NA
1101,FF,57,29,4,5,1101_5,Side,4,27/01/2021,NA
1654,SS,58,29,4,3,1654_3,Side,4,27/01/2021,NA
1654,SS,58,29,4,4,1654_4,Side,4,27/01/2021,NA
1654,SS,58,29,4,5,1654_5,Side,4,27/01/2021,NA
1309,FS,58,29,4,1,1309_1,Side,4,27/01/2021,6.86
1633,SS,58,29,4,1,1633_1,Side,4,27/01/2021,NA
1344,FS,58,29,4,2,1344_2,Side,4,27/01/2021,NA
1344,FS,58,29,4,3,1344_3,Face,4,27/01/2021,NA
1269,FS,59,30,4,1,1269_1,Face,4,27/01/2021,27.198
1269,FS,59,30,4,2,1269_2,Face,4,27/01/2021,5.488
1269,FS,59,30,4,3,1269_3,Face,4,27/01/2021,NA
1708,SS,59,30,4,2,1708_2,Side,4,27/01/2021,NA
1669,SS,59,30,4,1,1669_1,Side,4,27/01/2021,NA
1001,FF,59,30,4,1,1001_1,Side,4,27/01/2021,NA
1692,SS,60,30,4,1,1692_1,Top,4,27/01/2021,111.41
1212,FS,61,31,4,1,1212_1,Face,4,27/01/2021,NA
1065,FF,61,31,4,1,1065_1,Face,4,27/01/2021,NA
1783,SS,61,31,4,1,1783_1,Face,4,27/01/2021,139.051
1783,SS,62,31,4,2,1783_2,Face,4,27/01/2021,NA
1724,SS,62,31,4,1,1724_1,Side,4,27/01/2021,NA
1724,SS,62,31,4,2,1724_2,Side,4,27/01/2021,NA
1497,SF,62,31,4,1,1497_1,Side,4,27/01/2021,NA
1497,SF,62,31,4,2,1497_2,Side,4,27/01/2021,NA
1497,SF,62,31,4,3,1497_3,Side,4,27/01/2021,NA
1497,SF,62,31,4,4,1497_4,Face,4,27/01/2021,NA
1217,FS,62,31,4,1,1217_1,Face,4,27/01/2021,NA
1379,FS,62,31,4,1,1379_1,Side,4,27/01/2021,NA
1379,FS,62,31,4,2,1379_2,Side,4,27/01/2021,NA
1090,FF,63,32,4,1,1090_1,Face,4,27/01/2021,NA
1090,FF,63,32,4,3,1090_3,Side,4,27/01/2021,NA
1113,FF,63,32,4,1,1113_1,Face,4,27/01/2021,NA
1478,SF,63,32,4,3,1478_3,Face,4,27/01/2021,NA
1478,SF,63,32,4,5,1478_5,Face,4,27/01/2021,NA
1136,FF,33,17,3,1,1136_1,Top,10,29/07/2021,9222
1371,FS,33,17,3,3,1371_3,Top,10,29/07/2021,301
1642,SS,33,17,3,1,1642_1,Face,10,29/07/2021,641
1616,SS,33,17,3,2,1616_2,Face,10,29/07/2021,1211
1635,SS,34,17,3,1,1635_1,Face,10,29/07/2021,334.183
1469,SF,36,18,3,1,1469_1,Side,10,29/07/2021,14.365
1494,SF,38,19,3,2,1494_2,Face,10,29/07/2021,28.706
1494,SF,38,19,3,3,1494_3,Face,10,29/07/2021,175.539
1284,FS,39,20,3,1,1284_1,Side,10,29/07/2021,72.535
1111,FF,40,20,3,12,1111_12,Side,10,29/07/2021,22.865
1366,FS,42,21,3,4,1366_4,Top,10,29/07/2021,35.662
1366,FS,42,21,3,5,1366_5,Top,10,29/07/2021,113
1366,FS,42,21,3,7,1366_7,Top,10,29/07/2021,42.998
1002,FF,43,22,3,1,1002_1,Top,10,29/07/2021,633
1302,FS,46,23,3,2,1302_2,Face,10,29/07/2021,19.501
1728,SS,46,23,3,1,1728_1,Top,10,29/07/2021,2179
1384,FS,46,23,3,1,1384_1,Top,10,29/07/2021,1697
1322,FS,47,24,3,3,1322_3,Face,10,29/07/2021,19.962
1479,SF,49,25,4,1,1479_1,Face,10,29/07/2021,36.646
1632,SS,49,25,4,3,1632_3,Top,10,29/07/2021,372
1632,SS,49,25,4,4,1632_4,Top,10,29/07/2021,1455
1640,SS,50,25,4,1,1640_1,Top,10,29/07/2021,1215
1445,SF,50,25,4,2,1445_2,Top,10,29/07/2021,232
1183,FF,51,26,4,1,1183_1,Top,10,29/07/2021,8063
1220,FS,51,26,4,1,1220_1,Top,10,29/07/2021,4833
1220,FS,51,26,4,2,1220_2,Face,10,29/07/2021,4842
3706,SS,52,26,4,1,3706_1,Top,10,29/07/2021,434
1488,SF,54,27,4,1,1488_1,Top,10,29/07/2021,304
1541,SF,54,27,4,1,1541_1,Top,10,29/07/2021,653
1743,SS,54,27,4,1,1743_1,Top,10,29/07/2021,403
1344,FS,58,29,4,2,1344_2,Side,10,29/07/2021,21.683
1692,SS,60,30,4,1,1692_1,Top,10,29/07/2021,421
1783,SS,61,31,4,1,1783_1,Face,10,29/07/2021,514
