TileID,Cross,Rod,Cassette,Frame,RecruitID,UniqueID,Health,Location,TimePoint,Date,Survival,Colour,RelativeGrey,Month
1728,SS,46,23,3,1,1728_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1384,FS,46,23,3,1,1384_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1322,FS,47,24,3,3,1322_3,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1491,SF,47,24,3,1,1491_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1711,SS,47,24,3,1,1711_1,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1711,SS,47,24,3,2,1711_2,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1711,SS,47,24,3,3,1711_3,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1711,SS,47,24,3,4,1711_4,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1711,SS,47,24,3,5,1711_5,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1711,SS,47,24,3,6,1711_6,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1711,SS,47,24,3,7,1711_7,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1711,SS,47,24,3,8,1711_8,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1479,SF,49,25,4,1,1479_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1632,SS,49,25,4,2,1632_2,Good,Top,2,2020-11-18,0,NA,NA,Nov-20
1632,SS,49,25,4,3,1632_3,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1632,SS,49,25,4,4,1632_4,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1640,SS,50,25,4,1,1640_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1445,SF,50,25,4,2,1445_2,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1445,SF,50,25,4,3,1445_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
3022,FF,51,26,4,2,3022_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1183,FF,51,26,4,1,1183_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1220,FS,51,26,4,1,1220_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1220,FS,51,26,4,2,1220_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1306,FS,52,26,4,1,1306_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1395,FS,52,26,4,2,1395_2,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1395,FS,52,26,4,3,1395_3,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
3706,SS,52,26,4,1,3706_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1490,SF,53,27,4,1,1490_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1307,FS,54,27,4,1,1307_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1488,SF,54,27,4,1,1488_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1541,SF,54,27,4,1,1541_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1743,SS,54,27,4,1,1743_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1681,SS,55,28,4,1,1681_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1681,SS,55,28,4,2,1681_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1209,FS,55,28,4,1,1209_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1209,FS,55,28,4,2,1209_2,Good,Face,2,2020-11-18,1,6.853,0.783021024,Nov-20
1487,SF,55,28,4,1,1487_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1487,SF,55,28,4,2,1487_2,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
3620,SS,55,28,4,1,3620_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1355,FS,56,28,4,1,1355_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1214,FS,56,28,4,1,1214_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1214,FS,56,28,4,2,1214_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1214,FS,56,28,4,3,1214_3,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1214,FS,56,28,4,5,1214_5,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1214,FS,56,28,4,6,1214_6,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1280,FS,56,28,4,1,1280_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1386,FS,56,28,4,1,1386_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1386,FS,56,28,4,2,1386_2,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1386,FS,56,28,4,3,1386_3,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1343,FS,56,28,4,1,1343_1,Good,Top,2,2020-11-18,0,NA,NA,Nov-20
1145,FF,57,29,4,2,1145_2,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1145,FF,57,29,4,3,1145_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1145,FF,57,29,4,4,1145_4,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1101,FF,57,29,4,1,1101_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1101,FF,57,29,4,2,1101_2,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1101,FF,57,29,4,3,1101_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1101,FF,57,29,4,4,1101_4,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1101,FF,57,29,4,5,1101_5,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1654,SS,58,29,4,3,1654_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1654,SS,58,29,4,4,1654_4,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1654,SS,58,29,4,5,1654_5,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1309,FS,58,29,4,3,1309_3,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1633,SS,58,29,4,1,1633_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1344,FS,58,29,4,2,1344_2,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1344,FS,58,29,4,3,1344_3,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1269,FS,59,30,4,1,1269_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1269,FS,59,30,4,2,1269_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1269,FS,59,30,4,3,1269_3,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1708,SS,59,30,4,2,1708_2,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1669,SS,59,30,4,1,1669_1,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1001,FF,59,30,4,1,1001_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1692,SS,60,30,4,1,1692_1,Good,Top,2,2020-11-18,1,NA,NA,Nov-20
1212,FS,61,31,4,1,1212_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1065,FF,61,31,4,1,1065_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1783,SS,61,31,4,1,1783_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1783,SS,62,31,4,2,1783_2,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1724,SS,62,31,4,1,1724_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1724,SS,62,31,4,2,1724_2,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1497,SF,62,31,4,1,1497_1,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1497,SF,62,31,4,2,1497_2,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1497,SF,62,31,4,3,1497_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1497,SF,62,31,4,4,1497_4,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1217,FS,62,31,4,1,1217_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1379,FS,62,31,4,1,1379_1,Good,Side,2,2020-11-18,1,NA,NA,Nov-20
1379,FS,62,31,4,2,1379_2,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1090,FF,63,32,4,1,1090_1,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1090,FF,63,32,4,3,1090_3,Good,Side,2,2020-11-18,0,NA,NA,Nov-20
1113,FF,63,32,4,1,1113_1,Good,Face,2,2020-11-18,1,NA,NA,Nov-20
1478,SF,63,32,4,3,1478_3,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1478,SF,63,32,4,5,1478_5,Good,Face,2,2020-11-18,0,NA,NA,Nov-20
1668,SS,1,1,1,1,1668_1,Good,Face,4,2021-01-27,1,7.67,0.968923699,Jan-21
1463,SF,1,1,1,1,1463_1,Good,Top,4,2021-01-27,1,6.955,NA,Jan-21
1441,SF,1,1,1,1,1441_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1388,FS,1,1,1,2,1388_2,Good,Top,4,2021-01-27,1,7.877,1.011168164,Jan-21
3215,FS,2,1,1,2,3215_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1539,SF,2,1,1,1,1539_1,Good,Top,4,2021-01-27,1,7.092,1.003395586,Jan-21
1104,FF,3,2,1,1,1104_1,Good,Face,4,2021-01-27,1,7.235,0.802017515,Jan-21
1017,FF,4,2,1,1,1017_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1198,FF,4,2,1,1,1198_1,Good,Top,4,2021-01-27,1,7.984,1.010760856,Jan-21
1170,FF,4,2,1,1,1170_1,Good,Top,4,2021-01-27,1,8.806,1.021340756,Jan-21
1170,FF,4,2,1,2,1170_2,Good,Top,4,2021-01-27,1,8.657,0.96306597,Jan-21
1308,FS,5,3,1,1,1308_1,Good,Top,4,2021-01-27,1,7.293,0.897931544,Jan-21
1272,FS,5,3,1,2,1272_2,Good,Face,4,2021-01-27,1,3.403,0.439210119,Jan-21
1474,SF,5,3,1,1,1474_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1738,SS,5,3,1,1,1738_1,Good,Top,4,2021-01-27,1,7.9,0.847275847,Jan-21
1738,SS,5,3,1,2,1738_2,Good,Top,4,2021-01-27,1,8.106,0.895393792,Jan-21
1738,SS,5,3,1,3,1738_3,Good,Face,4,2021-01-27,1,6.645,0.792675653,Jan-21
1254,FS,5,3,1,6,1254_6,Good,Side,4,2021-01-27,1,7.654,0.977397523,Jan-21
1124,FF,6,3,1,1,1124_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1124,FF,6,3,1,2,1124_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1124,FF,6,3,1,3,1124_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1124,FF,6,3,1,4,1124_4,Good,Side,4,2021-01-27,1,7.676,0.945902649,Jan-21
1124,FF,6,3,1,5,1124_5,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1124,FF,6,3,1,6,1124_6,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1124,FF,6,3,1,7,1124_7,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1676,SS,7,4,1,1,1676_1,Good,Top,4,2021-01-27,1,6.977,0.799381302,Jan-21
1676,SS,7,4,1,2,1676_2,Good,Face,4,2021-01-27,1,5.604,0.64696375,Jan-21
1676,SS,7,4,1,3,1676_3,Good,Face,4,2021-01-27,1,7.038,NA,Jan-21
1676,SS,7,4,1,4,1676_4,Good,Face,4,2021-01-27,1,6.518,0.753700278,Jan-21
1676,SS,7,4,1,5,1676_5,Good,Face,4,2021-01-27,1,6.177,0.723217422,Jan-21
1660,SS,7,4,1,1,1660_1,Good,Side,4,2021-01-27,1,8.094,0.924817185,Jan-21
1660,SS,7,4,1,2,1660_2,Good,Side,4,2021-01-27,1,8.169,0.983861255,Jan-21
1660,SS,7,4,1,3,1660_3,Good,Side,4,2021-01-27,1,8.481,1.008082729,Jan-21
1660,SS,7,4,1,4,1660_4,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1374,FS,7,4,1,1,1374_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1106,FF,8,4,1,1,1106_1,Good,Side,4,2021-01-27,1,6.349,0.743355579,Jan-21
1419,SF,8,4,1,1,1419_1,Good,Side,4,2021-01-27,1,8.893,1.185417222,Jan-21
1267,FS,9,5,1,1,1267_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1045,FF,9,5,1,1,1045_1,Good,Side,4,2021-01-27,1,8.591,1.124329276,Jan-21
1045,FF,9,5,1,2,1045_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1715,SS,9,5,1,1,1715_1,Good,Face,4,2021-01-27,1,6.915,0.825573066,Jan-21
1715,SS,9,5,1,2,1715_2,Good,Face,4,2021-01-27,1,6.516,0.776361253,Jan-21
1715,SS,9,5,1,4,1715_4,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1468,SF,9,5,1,1,1468_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1663,SS,10,5,1,1,1663_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1780,SS,10,5,1,1,1780_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1235,FS,11,6,1,1,1235_1,Good,Face,4,2021-01-27,1,6.407,0.756702492,Jan-21
1235,FS,11,6,1,2,1235_2,Good,Face,4,2021-01-27,1,6.703,0.766845899,Jan-21
1235,FS,11,6,1,3,1235_3,Good,Face,4,2021-01-27,1,7.213,0.770372744,Jan-21
1421,SF,11,6,1,1,1421_1,Good,Face,4,2021-01-27,1,6.5,0.771879824,Jan-21
1321,FS,11,6,1,2,1321_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1321,FS,11,6,1,4,1321_4,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1134,FF,12,6,1,1,1134_1,Good,Side,4,2021-01-27,1,6.971,0.839677186,Jan-21
1338,FS,12,6,1,1,1338_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1338,FS,12,6,1,2,1338_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
3709,SS,12,6,1,2,3709_2,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
3709,SS,12,6,1,2,3709_2,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1769,SS,13,7,1,1,1769_1,Good,Side,4,2021-01-27,1,6.778,0.727253219,Jan-21
1769,SS,13,7,1,2,1769_2,Good,Side,4,2021-01-27,1,8.23,0.919758605,Jan-21
1105,FF,13,7,1,1,1105_1,Good,Face,4,2021-01-27,0,10.898,1.208874099,Jan-21
1320,FS,14,7,1,1,1320_1,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1320,FS,14,7,1,2,1320_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1320,FS,14,7,1,3,1320_3,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1320,FS,14,7,1,4,1320_4,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1320,FS,14,7,1,5,1320_5,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1369,FS,14,7,1,1,1369_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1098,FF,15,8,1,1,1098_1,Good,Side,4,2021-01-27,1,8.702,1.013038417,Jan-21
1098,FF,15,8,1,3,1098_3,Good,Side,4,2021-01-27,1,8.433,0.990137372,Jan-21
1098,FF,15,8,1,4,1098_4,Good,Side,4,2021-01-27,1,8.319,0.923922701,Jan-21
1098,FF,15,8,1,5,1098_5,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1098,FF,15,8,1,7,1098_7,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1098,FF,15,8,1,9,1098_9,Good,Side,4,2021-01-27,1,9.048,0.98540623,Jan-21
1098,FF,15,8,1,10,1098_10,Good,Side,4,2021-01-27,1,8.43,0.909581355,Jan-21
1624,SS,15,8,1,1,1624_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1058,FF,15,8,1,1,1058_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1058,FF,15,8,1,2,1058_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1058,FF,15,8,1,3,1058_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1058,FF,15,8,1,4,1058_4,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1385,FS,15,8,1,1,1385_1,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1651,SS,17,9,2,1,1651_1,Good,Side,4,2021-01-27,1,9.291,1.099006388,Jan-21
1651,SS,17,9,2,2,1651_2,Good,Side,4,2021-01-27,1,8.301,1.001689393,Jan-21
1651,SS,17,9,2,3,1651_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1018,FF,17,9,2,1,1018_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1377,FS,18,9,2,1,1377_1,Good,Side,4,2021-01-27,1,7.864,0.954137345,Jan-21
1305,FS,18,9,2,1,1305_1,Good,Side,4,2021-01-27,1,7.637,NA,Jan-21
1305,FS,18,9,2,2,1305_2,Good,Side,4,2021-01-27,1,7.874,NA,Jan-21
1305,FS,18,9,2,3,1305_3,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1151,FF,18,9,2,1,1151_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1362,FS,19,10,2,1,1362_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1044,FF,19,10,2,1,1044_1,Good,Side,4,2021-01-27,1,7.343,0.91410432,Jan-21
1139,FF,20,10,2,1,1139_1,Good,Face,4,2021-01-27,1,7.45,0.923057861,Jan-21
1665,SS,21,11,2,1,1665_1,Good,Side,4,2021-01-27,1,7.298,0.836638771,Jan-21
1665,SS,21,11,2,2,1665_2,Good,Side,4,2021-01-27,1,7.016,0.809974602,Jan-21
1665,SS,21,11,2,3,1665_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1401,SF,21,11,2,1,1401_1,Good,Side,4,2021-01-27,1,7.892,0.979764122,Jan-21
1705,SS,21,11,2,1,1705_1,Good,Side,4,2021-01-27,1,6.553,0.887579575,Jan-21
1705,SS,21,11,2,2,1705_2,Good,Side,4,2021-01-27,1,7.709,1.05012941,Jan-21
1705,SS,21,11,2,3,1705_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1705,SS,21,11,2,4,1705_4,Good,Side,4,2021-01-27,1,7.137,0.975399754,Jan-21
1705,SS,21,11,2,5,1705_5,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1705,SS,21,11,2,7,1705_7,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1276,FS,21,11,2,1,1276_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1684,SS,22,11,2,1,1684_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1684,SS,22,11,2,2,1684_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1292,FS,22,11,2,1,1292_1,Good,Side,4,2021-01-27,1,7.896,0.994959677,Jan-21
1233,FS,22,11,2,1,1233_1,Good,Face,4,2021-01-27,1,5.317,0.696398166,Jan-21
1027,FF,22,11,2,1,1027_1,Good,Side,4,2021-01-27,1,9.321,1.10503853,Jan-21
1370,FS,23,12,2,1,1370_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1370,FS,23,12,2,5,1370_5,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1370,FS,23,12,2,6,1370_6,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1370,FS,23,12,2,7,1370_7,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1370,FS,23,12,2,8,1370_8,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1446,SF,23,12,2,1,1446_1,Good,Face,4,2021-01-27,1,6.497,0.805879434,Jan-21
1760,SS,23,12,2,1,1760_1,Good,Side,4,2021-01-27,1,6.941,0.95356505,Jan-21
1071,FF,24,12,2,1,1071_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1389,FS,25,13,2,1,1389_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1389,FS,25,13,2,2,1389_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1389,FS,25,13,2,3,1389_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1389,FS,25,13,2,4,1389_4,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1156,FF,25,13,2,1,1156_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
3713,SS,25,13,2,1,3713_1,Good,Side,4,2021-01-27,1,8.623,1.11336346,Jan-21
3302,FS,25,13,2,3,3302_3,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1658,SS,25,13,2,1,1658_1,Good,Side,4,2021-01-27,1,7.918,1.043077328,Jan-21
1461,SF,26,13,2,1,1461_1,Good,Face,4,2021-01-27,1,7.751,1.030444031,Jan-21
1461,SF,26,13,2,2,1461_2,Good,Face,4,2021-01-27,1,7.298,0.9116802,Jan-21
1461,SF,26,13,2,3,1461_3,Good,Face,4,2021-01-27,1,6.424,0.853007569,Jan-21
1416,SF,26,13,2,1,1416_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1416,SF,26,13,2,3,1416_3,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1416,SF,26,13,2,4,1416_4,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1247,FS,26,13,2,1,1247_1,Good,Side,4,2021-01-27,1,9.589,NA,Jan-21
1349,FS,27,14,2,1,1349_1,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1615,SS,29,15,2,1,1615_1,Good,Side,4,2021-01-27,1,7.382,0.868572773,Jan-21
1437,SF,29,15,2,1,1437_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1283,FS,29,15,2,1,1283_1,Good,Face,4,2021-01-27,1,8.951,0.906889564,Jan-21
1283,FS,29,15,2,3,1283_3,Good,Face,4,2021-01-27,1,7.561,0.789001357,Jan-21
1283,FS,30,15,2,5,1283_5,Good,Face,4,2021-01-27,1,8.425,0.853942834,Jan-21
1700,SS,30,15,2,1,1700_1,Good,Face,4,2021-01-27,1,6.09,0.871743487,Jan-21
1786,SS,30,15,2,1,1786_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1786,SS,30,15,2,2,1786_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1786,SS,30,15,2,3,1786_3,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1786,SS,30,15,2,4,1786_4,Good,Face,4,2021-01-27,1,6.871,0.784539849,Jan-21
1786,SS,30,15,2,5,1786_5,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1462,SF,30,15,2,1,1462_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1719,SS,30,15,2,1,1719_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1481,SF,31,16,2,1,1481_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1481,SF,31,16,2,2,1481_2,Good,Side,4,2021-01-27,1,6.866,0.829928684,Jan-21
1375,FS,31,16,2,1,1375_1,Good,Side,4,2021-01-27,1,6.58,0.791150655,Jan-21
1375,FS,31,16,2,2,1375_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1178,FF,31,16,2,1,1178_1,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1136,FF,33,17,3,1,1136_1,Good,Top,4,2021-01-27,1,NA,NA,Jan-21
1136,FF,33,17,3,2,1136_2,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1136,FF,33,17,3,3,1136_3,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1371,FS,33,17,3,1,1371_1,Good,Top,4,2021-01-27,1,9.14,1.031020869,Jan-21
1371,FS,33,17,3,2,1371_2,Good,Top,4,2021-01-27,1,8.091,0.980489578,Jan-21
1371,FS,33,17,3,3,1371_3,Good,Top,4,2021-01-27,1,6.987,0.834767025,Jan-21
1371,FS,33,17,3,4,1371_4,Good,Face,4,2021-01-27,1,6.345,0.798012829,Jan-21
1642,SS,33,17,3,1,1642_1,Good,Face,4,2021-01-27,1,6.428,0.723466517,Jan-21
1616,SS,33,17,3,1,1616_1,Good,Face,4,2021-01-27,1,8.173,0.894886675,Jan-21
1616,SS,33,17,3,2,1616_2,Good,Face,4,2021-01-27,1,7.334,0.839610761,Jan-21
1635,SS,34,17,3,1,1635_1,Good,Face,4,2021-01-27,1,7.501,1.010780218,Jan-21
3101,FF,35,18,3,1,3101_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1365,FS,35,18,3,1,1365_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1265,FS,36,18,3,1,1265_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1265,FS,36,18,3,2,1265_2,Good,Face,4,2021-01-27,1,7.063,0.832017906,Jan-21
1716,SS,36,18,3,1,1716_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1716,SS,36,18,3,2,1716_2,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1469,SF,36,18,3,1,1469_1,Good,Side,4,2021-01-27,1,8.726,1.052720473,Jan-21
1755,SS,37,19,3,1,1755_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1494,SF,38,19,3,1,1494_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1494,SF,38,19,3,2,1494_2,Good,Face,4,2021-01-27,1,6.333,0.802763341,Jan-21
1494,SF,38,19,3,3,1494_3,Good,Face,4,2021-01-27,1,7.282,0.952891913,Jan-21
1792,SS,38,19,3,1,1792_1,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1614,SS,38,19,3,1,1614_1,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1614,SS,38,19,3,2,1614_2,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1614,SS,38,19,3,3,1614_3,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1614,SS,38,19,3,4,1614_4,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1614,SS,38,19,3,5,1614_5,Good,Face,4,2021-01-27,0,NA,NA,Jan-21
1284,FS,39,20,3,1,1284_1,Good,Side,4,2021-01-27,1,8.288,1.059575556,Jan-21
1284,FS,39,20,3,2,1284_2,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1714,SS,40,20,3,1,1714_1,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1714,SS,40,20,3,2,1714_2,Good,Face,4,2021-01-27,1,NA,NA,Jan-21
1111,FF,40,20,3,3,1111_3,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1111,FF,40,20,3,4,1111_4,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1111,FF,40,20,3,5,1111_5,Good,Side,4,2021-01-27,1,8.866,0.984454808,Jan-21
1111,FF,40,20,3,6,1111_6,Good,Side,4,2021-01-27,0,9.474,1.046388337,Jan-21
1111,FF,40,20,3,7,1111_7,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1111,FF,40,20,3,8,1111_8,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1111,FF,40,20,3,9,1111_9,Good,Side,4,2021-01-27,1,NA,NA,Jan-21
1111,FF,40,20,3,10,1111_10,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1111,FF,40,20,3,11,1111_11,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
1111,FF,40,20,3,12,1111_12,Good,Side,4,2021-01-27,1,8.866,1.008760951,Jan-21
1111,FF,40,20,3,13,1111_13,Good,Side,4,2021-01-27,1,9.474,1.043966942,Jan-21
1111,FF,40,20,3,14,1111_14,Good,Side,4,2021-01-27,0,NA,NA,Jan-21
